ID;Player Name;Team Name;Transfermarkt Link
543;Maloca M.;Lechia Gdańsk;https://www.transfermarkt.com/mario-maloca/profil/spieler/48873
544;Fila  K.;Lechia Gdańsk;https://www.transfermarkt.com/karol-fila/profil/spieler/385817
545;Ze Gomes;Lechia Gdańsk;https://www.transfermarkt.com/ze-gomes/profil/spieler/342148
546;Rozwandowicz M.;ŁKS Łódź;https://www.transfermarkt.com/maksymilian-rozwandowicz/profil/spieler/288537
547;Klimczak A.;ŁKS Łódź;https://www.transfermarkt.com/adrian-klimczak/profil/spieler/383027
548;Kujawa R.;ŁKS Łódź;https://www.transfermarkt.com/rafal-kujawa/profil/spieler/62071
549;van der Hart M.;Lech Poznań;https://www.transfermarkt.com/mickey-van-der-hart/profil/spieler/207048
550;Puchacz T.;Lech Poznań;https://www.transfermarkt.com/tymoteusz-puchacz/profil/spieler/361575
551;Crnomarković D.;Lech Poznań;https://www.transfermarkt.com/djordje-crnomarkovic/profil/spieler/307325
552;Muhar K.;Lech Poznań;https://www.transfermarkt.com/karlo-muhar/profil/spieler/388042
553;Marchwiński F.;Lech Poznań;https://www.transfermarkt.com/filip-marchwinski/profil/spieler/555106
554;Tomczyk P.;Lech Poznań;https://www.transfermarkt.com/oskar-tomczyk/profil/spieler/957890
555;Moder J.;Lech Poznań;https://www.transfermarkt.my/jakub-moder/profil/spieler/384461
556;Kulenović S.;Legia Warszawa;https://www.transfermarkt.com/sandro-kulenovic/profil/spieler/357778
557;Łyszczarz A.;Śląsk Wrocław;https://www.transfermarkt.com/adrian-lyszczarz/profil/spieler/384791
558;Malarz A.;ŁKS Łódź;https://www.transfermarkt.com/arkadiusz-malarz/profil/spieler/24515
559;Hlousek A.;Legia Warszawa;https://www.transfermarkt.com/adam-hlousek/profil/spieler/62800
560;Szymański S.;Legia Warszawa;https://www.transfermarkt.com/sebastian-szymanski/profil/spieler/320748
561;Kucharczyk M.;Pogoń Szczecin;https://www.transfermarkt.com/michal-kucharczyk/profil/spieler/116905
562;Lopez C.;Legia Warszawa;https://www.transfermarkt.com/rafa-lopes/profil/spieler/162819
563;Pasquato C.;Legia Warszawa;https://www.transfermarkt.com/cristian-pasquato/profil/spieler/62379
564;Arsenić Z.;Raków Częstochowa;https://www.transfermarkt.com/zoran-arsenic/profil/spieler/280312
565;Kort D.;Wisła Kraków;https://www.transfermarkt.com/dawid-kort/profil/spieler/266209
566;Kostal M.;Jagiellonia Białystok;https://www.transfermarkt.com/martin-kostal/profil/spieler/381343
567;Balleste J.;Wisła Kraków;No link found
568;Ondrasek Z.;Wisła Kraków;https://www.transfermarkt.com/zdenek-ondrasek/profil/spieler/72947
569;Bartkowski J.;Pogoń Szczecin;https://www.transfermarkt.com/jakub-bartkowski/profil/spieler/130444
570;Bartosz J.;Wisła Kraków;https://www.transfermarkt.com/jakub-bartosz/profil/spieler/244773
571;Ściślak  D.;Górnik Zabrze;https://www.transfermarkt.com/daniel-scislak/profil/spieler/479708
572;Pawłowski  D.;Wisła Kraków;https://www.transfermarkt.com/damian-pawlowski/profil/spieler/320741
573;Michalski  K.;Górnik Zabrze;https://www.transfermarkt.com/kacper-michalski/profil/spieler/466224
574;Rostkowski  M.;Górnik Zabrze;https://www.transfermarkt.com/michal-rostkowski/profil/spieler/560940
575;Niemczycki  K.;Cracovia;https://www.transfermarkt.com/karol-niemczycki/profil/spieler/521634
576;Rodin M.;Cracovia;https://www.transfermarkt.com/matej-rodin/profil/spieler/316445
577;Sadiković D.;Cracovia;https://www.transfermarkt.com/damir-sadikovic/profil/spieler/255972
578;Zaucha  P.;Cracovia;https://www.transfermarkt.com/patryk-zaucha/profil/spieler/393568
579;Marquez I.;Korona Kielce;https://www.transfermarkt.com/ivan-marquez/profil/spieler/296227
580;van Amersfoort P.;Cracovia;https://www.transfermarkt.com/pelle-van-amersfoort/profil/spieler/262613
581;Alvarez M.;Cracovia;https://www.transfermarkt.com/marcos-alvarez/profil/spieler/47944
582;Fiolić I.;Cracovia;https://www.transfermarkt.com/ivan-fiolic/profil/spieler/226070
583;Rivaldinho;Cracovia;https://www.transfermarkt.com/rivaldinho/profil/spieler/313968
584;Vestenicky T.;Cracovia;https://www.transfermarkt.com/tomas-vestenicky/profil/spieler/186393
585;Szymonowicz D.;Raków Częstochowa;https://www.transfermarkt.com/dawid-szymonowicz/profil/spieler/242846
586;Rakowiecki  M.;Piast Gliwice;https://www.transfermarkt.com/michal-rakowiecki/profil/spieler/535769
587;Steinbors P.;Arka Gdynia;https://www.transfermarkt.com/pavels-steinbors/profil/spieler/42891
588;Zbozień D.;Wisła Płock;https://www.transfermarkt.com/damian-zbozien/profil/spieler/53742
589;Marciniak A.;Arka Gdynia;https://www.transfermarkt.com/adam-marciniak/profil/spieler/41892
590;Wawszczyk J.;Arka Gdynia;https://www.transfermarkt.com/jakub-wawszczyk/profil/spieler/297231
591;Maghoma C.;Arka Gdynia;https://www.transfermarkt.us/christian-maghoma/profil/spieler/258921
592;Nando;Arka Gdynia;https://www.transfermarkt.com/nando-garcia/profil/spieler/337977
593;Vejinović M.;Arka Gdynia;https://www.transfermarkt.com/marko-vejinovi%C4%87/profil/spieler/59594
594;Nalepa M.;Lechia Gdańsk;https://www.transfermarkt.com/michal-nalepa/profil/spieler/175947
595;Jankowski M.;PGE FKS Stal Mielec;https://www.transfermarkt.com/maciej-jankowski/profil/spieler/154076
596;Danch A.;Arka Gdynia;https://www.transfermarkt.com/adam-danch/profil/spieler/48337
597;Schirtladze D.;Arka Gdynia;No link found
598;Da Silva M.;Arka Gdynia;https://www.transfermarkt.com/marcus-vinicius/profil/spieler/135183
599;Siemaszko R.;Arka Gdynia;https://www.transfermarkt.com/rafal-siemaszko/profil/spieler/154893
600;Stolarski P.;Legia Warszawa;https://www.transfermarkt.com/pawel-stolarski/profil/spieler/235862
601;Borysiuk A.;Wisła Płock;https://www.transfermarkt.com/ariel-borysiuk/profil/spieler/53719
602;Farshad;Śląsk Wrocław;https://www.transfermarkt.com/farshad-ahmadzadeh/profil/spieler/251947
603;Kanibołoćkyj A.;Miedź Legnica;No link found
604;Osyra K.;Miedź Legnica;https://www.transfermarkt.com/kornel-osyra/profil/spieler/148266
605;Miljković A.;Miedź Legnica;https://www.transfermarkt.com/aleksandar-miljkovic/profil/spieler/78726
606;Purzycki A.;Miedź Legnica;https://www.transfermarkt.com/adrian-purzycki/profil/spieler/345435
607;Piątkowski M.;Miedź Legnica;https://www.transfermarkt.com/mateusz-piatkowski/profil/spieler/97437
608;Zylla  M.;Śląsk Wrocław;https://www.transfermarkt.com/marcel-zylla/profil/spieler/336330
609;Makowski R.;Śląsk Wrocław;https://www.transfermarkt.com/rafal-makowski/profil/spieler/300425
610;Pawłowski B.;Śląsk Wrocław;https://www.transfermarkt.com/bartlomiej-pawlowski/profil/spieler/153667
611;Olszewski  P.;Jagiellonia Białystok;https://www.transfermarkt.com/pawel-olszewski/profil/spieler/342659
612;Tiru B.;Jagiellonia Białystok;https://www.transfermarkt.com/bogdan-tiru/profil/spieler/186744
613;Twardek K.;Jagiellonia Białystok;https://www.transfermarkt.com/kris-twardek/profil/spieler/293372
614;Makuszewski M.;Lech Poznań;https://www.transfermarkt.com/maciej-makuszewski/profil/spieler/153033
615;Bida  B.;Jagiellonia Białystok;https://www.transfermarkt.com/bartosz-bida/profil/spieler/475802
616;Wyjadłowski  M.;Jagiellonia Białystok;https://www.transfermarkt.com/mateusz-wyjadlowski/profil/spieler/453141
617;Lopez F.;Jagiellonia Białystok;https://www.transfermarkt.com/fernan-lopez/profil/spieler/287194
618;Augustyn B.;Lechia Gdańsk;https://www.transfermarkt.com/blazej-augustyn/profil/spieler/42029
619;Mystkowski P.;Jagiellonia Białystok;https://www.transfermarkt.com/przemyslaw-mystkowski/profil/spieler/287319
620;Hrosso L.;Zagłębie Sosnowiec;https://www.transfermarkt.com/lukas-hrosso/profil/spieler/74941
621;Rocha L.;Legia Warszawa;https://www.transfermarkt.com/luis-rocha/profil/spieler/235639
622;Hanca S.;Cracovia;https://www.transfermarkt.com/sergiu-hanca/profil/spieler/212806
623;Lusiusz  S.;Cracovia;https://www.transfermarkt.com/sylwester-lusiusz/profil/spieler/426297
624;Kosecki J.;Cracovia;https://www.transfermarkt.com/jakub-kosecki/profil/spieler/100453
625;Loshaj F.;Cracovia;https://www.transfermarkt.com/florian-loshaj/profil/spieler/242040
626;Babenko R.;Raków Częstochowa;https://www.transfermarkt.com/ruslan-babenko/profil/spieler/94928
627;Domański M.;PGE FKS Stal Mielec;https://www.transfermarkt.com/maciej-domanski/profil/spieler/281376
628;Lewicki S.;Raków Częstochowa;https://www.transfermarkt.com/szymon-lewicki/profil/spieler/45813
629;Sokół P.;Korona Kielce;https://www.transfermarkt.com/pawel-sokol/profil/spieler/433602
630;Dziwniel D.;Korona Kielce;https://www.transfermarkt.com/daniel-dziwniel/profil/spieler/103848
631;Pacinda E.;Korona Kielce;https://www.transfermarkt.com/erik-pacinda/profil/spieler/90889
632;Duranović U.;Korona Kielce;https://www.transfermarkt.com/uros-djuranovic/profil/spieler/387052
633;Papadopulos M.;Korona Kielce;https://www.transfermarkt.com/michal-papadopulos/profil/spieler/9329
634;Szromnik M.;Śląsk Wrocław;https://www.transfermarkt.com/michal-szromnik/profil/spieler/181135
635;Janasik P.;Śląsk Wrocław;https://www.transfermarkt.com/patryk-janasik/profil/spieler/397854
636;Bejger  Ł.;Śląsk Wrocław;https://www.transfermarkt.com/lukasz-bejger/profil/spieler/554969
637;Poprawa K.;Śląsk Wrocław;https://www.transfermarkt.com/konrad-poprawa/profil/spieler/385052
638;Możdżeń M.;Zagłębie Sosnowiec;https://www.transfermarkt.com/mateusz-mozdzen/profil/spieler/131137
639;Liszka D.;Górnik Zabrze;https://www.transfermarkt.com/daniel-liszka/profil/spieler/498106
640;Szmatuła J.;Piast Gliwice;https://www.transfermarkt.com/jakub-szmatula/profil/spieler/29537
641;Pietrowski M.;Piast Gliwice;https://www.transfermarkt.co.uk/marcin-pietrowski/profil/spieler/32925
642;Sedlar A.;Piast Gliwice;https://www.transfermarkt.com/aleksandar-sedlar/profil/spieler/237499
643;Valencia J.;Piast Gliwice;https://www.transfermarkt.co.uk/joel-valencia/profil/spieler/175451
644;Mak M.;Wisła Kraków;https://www.transfermarkt.com/michal-mak/profil/spieler/143976
645;Dziczek P.;Piast Gliwice;https://www.transfermarkt.com/patryk-dziczek/profil/spieler/289165
646;Jorge Felix;Piast Gliwice;https://www.transfermarkt.com/jorge-felix/profil/spieler/251930
647;Papadopulos M.;Korona Kielce;https://www.transfermarkt.com/michal-papadopulos/profil/spieler/9329
648;Hołownia M.;Legia Warszawa;https://www.transfermarkt.com/mateusz-holownia/profil/spieler/266379
649;Mączyński K.;Śląsk Wrocław;https://www.transfermarkt.com/krzysztof-maczynski/profil/spieler/51337
650;Żyro M.;Piast Gliwice;https://www.transfermarkt.com/michal-zyro/profil/spieler/67431
651;Radović M.;Legia Warszawa;https://www.transfermarkt.com/miroslav-radovic/profil/spieler/27235
652;Załuska Ł.;Pogoń Szczecin;https://www.transfermarkt.com/lukasz-zaluska/profil/spieler/32273
653;Fojut J.;Pogoń Szczecin;https://www.transfermarkt.com/jaroslaw-fojut/profil/spieler/34652
654;Żyro M.;Piast Gliwice;https://www.transfermarkt.com/michal-zyro/profil/spieler/67431
655;Majewski R.;Pogoń Szczecin;https://www.transfermarkt.com/radoslaw-majewski/profil/spieler/45042
656;Benyamina S.;Pogoń Szczecin;https://www.transfermarkt.com/soufian-benyamina/profil/spieler/77947
657;Kwiecień B.;Jagiellonia Białystok;https://www.transfermarkt.com/bartosz-kwiecien/profil/spieler/255721
658;Sandomierski G.;Jagiellonia Białystok;https://www.transfermarkt.com/grzegorz-sandomierski/profil/spieler/55263
659;Scepović S.;Jagiellonia Białystok;https://www.transfermarkt.com/stefan-scepovic/profil/spieler/71273
660;Jablonsky D.;Cracovia;https://www.transfermarkt.com/david-jablonsky/profil/spieler/113575
661;Pestka  K.;Cracovia;https://www.transfermarkt.com/kamil-pestka/profil/spieler/384482
662;Thiago;Cracovia;https://www.transfermarkt.com/thiago/profil/spieler/687844
663;Lopes R.;Legia Warszawa;https://www.transfermarkt.com/rafa-lopes/profil/spieler/162819
664;Strózik  S.;Cracovia;https://www.transfermarkt.com/sebastian-strozik/profil/spieler/384438
665;Michalski  D.;Wisła Płock;https://www.transfermarkt.com/damian-michalski/profil/spieler/385518
666;Merebaszwili G.;Wisła Płock;https://www.transfermarkt.com/giorgi-merebashvili/profil/spieler/55978
667;Kwietniewski  M.;Wisła Płock;https://www.transfermarkt.co.uk/mikolaj-kwietniewski/profil/spieler/320704
668;Angielski K.;Wisła Płock;https://www.transfermarkt.com/karol-angielski/profil/spieler/253290
669;Lusiusz S.;Cracovia;https://www.transfermarkt.com/sylwester-lusiusz/profil/spieler/426297
670;Peszko S.;Wisła Kraków;https://www.transfermarkt.com/slawomir-peszko/profil/spieler/16956
671;Remy W.;Legia Warszawa;https://www.transfermarkt.com/william-remy/profil/spieler/89637
672;Philipps C.;Legia Warszawa;https://www.transfermarkt.com/chris-philipps/profil/spieler/117509
673;Hamalainen K.;Legia Warszawa;https://www.transfermarkt.com/kasper-hamalainen/profil/spieler/48016
674;Hładun D.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/dominik-hladun/profil/spieler/278676
675;Dziwniel D.;Korona Kielce;https://www.transfermarkt.com/daniel-dziwniel/profil/spieler/103848
676;Guldan L.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/lubomir-guldan/profil/spieler/50271
677;Czerwiński A.;Lech Poznań;https://www.transfermarkt.com/alan-czerwinski/profil/spieler/240756
678;Dąbrowski M.;ŁKS Łódź;https://www.transfermarkt.com/maciej-dabrowski/profil/spieler/45415
679;Jagiełło F.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/filip-jagiello/profil/spieler/242813
680;Tosik J.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/jakub-tosik/profil/spieler/32306
681;Starzyński F.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/filip-starzynski/profil/spieler/199301
682;Pawłowski B.;Śląsk Wrocław;https://www.transfermarkt.com/bartlomiej-pawlowski/profil/spieler/153667
683;Janoszka Ł.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/lukasz-janoszka/profil/spieler/32975
684;Tuszyński P.;Wisła Płock;https://www.transfermarkt.com/patryk-tuszynski/profil/spieler/110856
685;Sirotow W.;KGHM Zagłębie Lubin;No link found
686;Kopacz B.;Lechia Gdańsk;https://www.transfermarkt.com/bartosz-kopacz/profil/spieler/153306
687;Matuszczyk A.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/adam-matuszczyk/profil/spieler/52830
688;Jach J.;Raków Częstochowa;https://www.transfermarkt.com/jaroslaw-jach/profil/spieler/327755
689;Ratajczyk  A.;ŁKS Łódź;https://www.transfermarkt.com/adam-ratajczyk/profil/spieler/628624
690;Warcholak M.;Wisła Płock;https://www.transfermarkt.com/marcin-warcholak/profil/spieler/266274
691;Szymański D.;Wisła Płock;https://www.transfermarkt.com/damian-szymanski/profil/spieler/259881
692;Varela N.;Wisła Płock;https://www.transfermarkt.com/nico-varela/profil/spieler/198037
693;Stępiński P.;Wisła Płock;https://www.transfermarkt.com/patryk-stepinski/profil/spieler/210364
694;Sielewski B.;Wisła Płock;https://www.transfermarkt.com/bartlomiej-sielewski/profil/spieler/64463
695;Milasius T.;Wisła Płock;https://www.transfermarkt.com/titas-milasius/profil/spieler/422803
696;Savković M.;Jagiellonia Białystok;https://www.transfermarkt.com/milosz-matysik/profil/spieler/751104
697;Bergier S.;Śląsk Wrocław;https://www.transfermarkt.com/sebastian-bergier/profil/spieler/384337
698;Raicević F.;Śląsk Wrocław;https://www.transfermarkt.com/filip-raicevic/profil/spieler/240789
699;Kobryń R.;Lechia Gdańsk;https://www.transfermarkt.com/rafal-kobryn/profil/spieler/453900
700;Żuk P.;Lechia Gdańsk;https://www.transfermarkt.com/pawel-zuk/profil/spieler/407733
701;Łasicki I.;Wisła Płock;https://www.transfermarkt.com/igor-lasicki/profil/spieler/225874
702;Pik  D.;Cracovia;https://www.transfermarkt.com/daniel-pik/profil/spieler/528410
703;Gardawski M.;Korona Kielce;https://www.transfermarkt.com/michael-gardawski/profil/spieler/52791
704;Borysiuk A.;Wisła Płock;https://www.transfermarkt.com/ariel-borysiuk/profil/spieler/53719
705;Puljić J.;Jagiellonia Białystok;https://www.transfermarkt.com/jakov-puljic/profil/spieler/217751
706;Jończy D.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/dominik-jonczy/profil/spieler/385191
707;Wójcicki J.;Jagiellonia Białystok;https://www.transfermarkt.com/jakub-wojcicki/profil/spieler/160367
708;Bartolewski M.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/mateusz-bartolewski/profil/spieler/425763
709;Drazić D.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/dejan-drazic/profil/spieler/291247
710;Szysz P.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/patryk-szysz/profil/spieler/421710
711;Poręba  Ł.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/lukasz-poreba/profil/spieler/532169
712;Baszkirow J.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/evgeniy-bashkirov/profil/spieler/104200
713;Żubrowski J.;Korona Kielce;https://www.transfermarkt.com/jakub-zubrowski/profil/spieler/283012
714;Mraz S.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/samuel-mraz/profil/spieler/243225
715;Bednarczyk  J.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/jakub-bednarczyk/profil/spieler/346328
716;Kruk  K.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/kamil-kruk/profil/spieler/372696
717;Ratajczyk  A.;ŁKS Łódź;https://www.transfermarkt.com/adam-ratajczyk/profil/spieler/628624
718;Żivec S.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/sasa-zivec/profil/spieler/128033
719;Sirk R.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/rok-sirk/profil/spieler/308828
720;Cotugno G.;Śląsk Wrocław;https://www.transfermarkt.com/guillermo-cotugno/profil/spieler/311739
721;Kapek  P.;Cracovia;https://www.transfermarkt.us/przemyslaw-kapek/profil/spieler/697556
722;Kisiel  J.;Legia Warszawa;https://www.transfermarkt.com/jakub-kisiel/profil/spieler/672232
723;Mikołajewski  D.;Raków Częstochowa;https://www.transfermarkt.com/daniel-mikolajewski/profil/spieler/448567
724;Janicki R.;Wisła Kraków;https://www.transfermarkt.com/rafal-janicki/profil/spieler/153638
725;Radkowski K.;Zagłębie Sosnowiec;https://www.transfermarkt.com/kacper-radkowski/profil/spieler/621567
726;Ryndak D.;Zagłębie Sosnowiec;https://www.transfermarkt.com/dawid-ryndak/profil/spieler/73150
727;Pietrzak T.;Zagłębie Sosnowiec;https://www.transfermarkt.co.uk/rafal-pietrzak/profil/spieler/74722
728;Pierzchała P.;Korona Kielce;https://www.transfermarkt.com/piotr-pierzchala/profil/spieler/438479
729;Tamm J.;Korona Kielce;https://www.transfermarkt.com/joonas-tamm/profil/spieler/111556
730;Iliev D.;Jagiellonia Białystok;https://www.transfermarkt.com/dejan-iliev/profil/spieler/205757
731;Kadlec A.;Jagiellonia Białystok;https://www.transfermarkt.com/andrej-kadlec/profil/spieler/260842
732;Wdowik B.;Jagiellonia Białystok;https://www.transfermarkt.com/bartlomiej-wdowik/profil/spieler/589013
733;Marić L.;Arka Gdynia;https://www.transfermarkt.com/luka-maric/profil/spieler/190722
734;Mihajlović N.;Arka Gdynia;https://www.transfermarkt.com/nemanja-mihajlovic/profil/spieler/222825
735;Deja A.;Arka Gdynia;https://www.transfermarkt.com/adam-deja/profil/spieler/257244
736;Serrarens F.;Arka Gdynia;https://www.transfermarkt.us/fabian-serrarens/profil/spieler/192043
737;Samanes S.;Arka Gdynia;https://www.transfermarkt.com/santi-samanes/profil/spieler/380277
738;Vinicius M.;Arka Gdynia;https://www.transfermarkt.com/marcus-vinicius/profil/spieler/135183
739;Pestka K.;Cracovia;https://www.transfermarkt.com/kamil-pestka/profil/spieler/384482
740;Guarrotxena I.;Pogoń Szczecin;https://www.transfermarkt.com/iker-guarrotxena/profil/spieler/82471
741;Manias M.;Pogoń Szczecin;https://www.transfermarkt.com/michalis-manias/profil/spieler/235745
742;Budzyński D.;ŁKS Łódź;https://www.transfermarkt.com/dominik-budzynski/profil/spieler/237283
743;Pyrdoł P.;ŁKS Łódź;https://www.transfermarkt.com/piotr-pyrdol/profil/spieler/385053
744;Lewkot  S.;Śląsk Wrocław;https://www.transfermarkt.com/szymon-lewkot/profil/spieler/384789
745;Piątkowski K.;Raków Częstochowa;https://www.transfermarkt.com/kamil-piatkowski/profil/spieler/345449
746;Kolew A.;PGE FKS Stal Mielec;https://www.transfermarkt.com/aleksandar-kolev/profil/spieler/239527
747;Skóraś M.;Raków Częstochowa;https://www.transfermarkt.com/michal-skoras/profil/spieler/393565
748;Wasilewski M.;Wisła Kraków;https://www.transfermarkt.com/marcin-wasilewski/profil/spieler/16947
749;Marazas J.;Wisła Płock;https://www.transfermarkt.com/justinas-marazas/profil/spieler/510173
750;Balić S.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/sasa-balic/profil/spieler/64104
751;Żyra P.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/pawel-zyra/profil/spieler/353827
752;Mares J.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/jakub-mares/profil/spieler/35577
753;Bohar D.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/damjan-bohar/profil/spieler/174504
754;Machaj M.;Jagiellonia Białystok;https://www.transfermarkt.com/mateusz-machaj/profil/spieler/80890
755;Świderski K.;Jagiellonia Białystok;https://www.transfermarkt.com/karol-swiderski/profil/spieler/330126
756;Sheridan C.;Wisła Płock;https://www.transfermarkt.com/cillian-sheridan/profil/spieler/14641
757;Bezjak R.;Jagiellonia Białystok;https://www.transfermarkt.com/roman-bezjak/profil/spieler/80672
758;Grzyb R.;Jagiellonia Białystok;https://www.transfermarkt.com/rafal-grzyb/profil/spieler/54648
759;Szczepan D.;Śląsk Wrocław;https://www.transfermarkt.com/daniel-szczepan/profil/spieler/447357
760;Hołownia M.;Legia Warszawa;https://www.transfermarkt.com/mateusz-holownia/profil/spieler/266379
761;Helstrup F.;Arka Gdynia;https://www.transfermarkt.com/frederik-helstrup/profil/spieler/190287
762;Socha T.;Arka Gdynia;https://www.transfermarkt.com/tadeusz-socha/profil/spieler/68712
763;Zarandia L.;Arka Gdynia;https://www.transfermarkt.com/luka-zarandia/profil/spieler/250073
764;Młyński M.;Arka Gdynia;https://www.transfermarkt.com/mateusz-mlynski/profil/spieler/512294
765;Janota M.;Arka Gdynia;https://www.transfermarkt.com/michal-janota/profil/spieler/45564
766;Banaszewski M.;Arka Gdynia;https://www.transfermarkt.com/maksymilian-banaszewski/profil/spieler/261866
767;Cvijanović G.;Arka Gdynia;https://www.transfermarkt.com/goran-cvijanovic/profil/spieler/50247
768;Pakulski D.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/dawid-pakulski/profil/spieler/385199
769;Rodriguez M.;Warta Poznań;https://www.transfermarkt.com/mario-rodriguez/profil/spieler/251888
770;Szmyt  K.;Warta Poznań;https://www.transfermarkt.com/kajetan-szmyt/profil/spieler/658730
771;Spychała M.;Korona Kielce;https://www.transfermarkt.com/mateusz-spychala/profil/spieler/293057
772;Handzlik K.;Warta Poznań;https://www.transfermarkt.com/konrad-handzlik/profil/spieler/297216
773;Valencia J.;Piast Gliwice;https://www.transfermarkt.co.uk/joel-valencia/profil/spieler/175451
774;Rosołek  M.;Legia Warszawa;https://www.transfermarkt.com/maciej-rosolek/profil/spieler/401609
775;Miszta  C.;Legia Warszawa;https://www.transfermarkt.com/cezary-miszta/profil/spieler/487167
776;Apolinarski J.;Raków Częstochowa;https://www.transfermarkt.com/jakub-apolinarski/profil/spieler/436876
777;Steinbors P.;Arka Gdynia;https://www.transfermarkt.com/pavels-steinbors/profil/spieler/42891
778;Polacek M.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/martin-polacek/profil/spieler/90954
779;Komor A.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/aleksander-komor/profil/spieler/253668
780;Figiel R.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/rafal-figiel/profil/spieler/118594
781;Danielak K.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/karol-danielak/profil/spieler/178222
782;Jaroch B.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/bartosz-jaroch/profil/spieler/261874
783;Kocsis G.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/gerg%C5%91-kocsis/profil/spieler/179641
784;Ubbink D.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/desley-ubbink/profil/spieler/272718
785;Marzec M.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.co.in/bartosz-bieronski/profil/spieler/953452
786;Kamiński J.;Lech Poznań;https://www.transfermarkt.com/jakub-kaminski/profil/spieler/407098
787;Lioi A.;Korona Kielce;https://www.transfermarkt.com/andres-lioi/profil/spieler/563336
788;Djuranović U.;Korona Kielce;https://www.transfermarkt.com/uros-djuranovic/profil/spieler/387052
789;Żyro M.;Piast Gliwice;https://www.transfermarkt.com/michal-zyro/profil/spieler/67431
790;Wolsztyński R.;Górnik Zabrze;https://www.transfermarkt.com/rafal-wolsztynski/profil/spieler/356514
791;Matras M.;PGE FKS Stal Mielec;https://www.transfermarkt.com/mateusz-matras/profil/spieler/153992
792;Oko D.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/damian-oko/profil/spieler/385198
793;Ceesay J.;Lechia Gdańsk;https://www.transfermarkt.com/joseph-ceesay/profil/spieler/364278
794;Kopczyński M.;Warta Poznań;https://www.transfermarkt.com/michal-kopczynski/profil/spieler/235977
795;Szczepaniak M.;Miedź Legnica;https://www.transfermarkt.com/mateusz-szczepaniak/profil/spieler/77315
796;Letniowski J.;Lech Poznań;https://www.transfermarkt.com/juliusz-letniowski/profil/spieler/384659
797;Pawłowski D.;Górnik Zabrze;https://www.transfermarkt.com/dariusz-pawlowski/profil/spieler/386956
798;Rostkowski M.;Górnik Zabrze;https://www.transfermarkt.com/michal-rostkowski/profil/spieler/560940
799;Felix J.;Piast Gliwice;https://www.transfermarkt.com/jorge-felix/profil/spieler/251930
800;Steczyk D.;Piast Gliwice;https://www.transfermarkt.com/dominik-steczyk/profil/spieler/344415
801;Tarasovs I.;Śląsk Wrocław;https://www.transfermarkt.com/igors-tarasovs/profil/spieler/84985
802;Hoyo-Kowalski D.;Wisła Kraków;https://www.transfermarkt.com/daniel-hoyo-kowalski/profil/spieler/553252
803;Kumah E.;Wisła Kraków;https://www.transfermarkt.com/emmanuel-kumah/profil/spieler/646827
804;Grabowski M.;Wisła Kraków;https://www.transfermarkt.com/marcin-grabowski/profil/spieler/345451
805;Benedyczak A.;Pogoń Szczecin;https://www.transfermarkt.co.id/adrian-benedyczak/profil/spieler/454386
806;Toporkiewicz  K.;Jagiellonia Białystok;https://www.transfermarkt.com/krzysztof-toporkiewicz/profil/spieler/628556
807;Salamon B.;Lech Poznań;https://www.transfermarkt.com/bartosz-salamon/profil/spieler/71019
808;Skóraś  M.;Lech Poznań;https://www.transfermarkt.com/michal-skoras/profil/spieler/393565
809;Sykora J.;Lech Poznań;https://www.transfermarkt.com/jan-sykora/profil/spieler/187490
810;Karlstrom J.;Lech Poznań;https://www.transfermarkt.com/jesper-karlstrom/profil/spieler/222855
811;Ishak M.;Lech Poznań;https://www.transfermarkt.com/mikael-ishak/profil/spieler/153637
